79020	74824424
79520	74974632
80020	75118080
80520	75266664
81020	75409720
81520	75542568
82020	75670224
82520	75805736
83020	75920040
83520	76043816
84020	76164728
84520	76283824
85020	76387408
85520	76491592
86020	76593088
86520	76696904
87020	76802808
87520	76904272
88020	76997984
88520	77090000
89020	77183808
89520	77273872
90020	77364080
90520	77464608
91020	77553040
91520	77651912
92020	77750232
92520	77853728
93020	77943216
93520	78038816
94020	78136360
94520	78242152
95020	78349000
95520	78449704
96020	78566224
96520	78671376
97020	78796480
97520	78925128
98020	79054752
98520	79198752
99020	79332096
99520	79487920
100020	79633624
100520	79797888
101020	79976968
101520	80169144
102020	80371208
102520	80562088
103020	80777072
103520	81004560
104020	81234976
104520	81472424
105020	81701488
105520	81957872
106020	82222552
106520	82491024
107020	82747976
107520	83016088
108020	83295624
108520	83593352
109020	83901800
109520	84207040
110020	84520896
110520	84837264
111020	85142888
111520	85434808
112020	85716488
112520	85965976
113020	86234384
113520	86485152
114020	86741440
114520	86971720
115020	87205392
115520	87413624
116020	87634440
116520	87846560
117020	88062224
117520	88266760
118020	88472816
118520	88663176
119020	88859264
119520	89036736
120020	89199552
120520	89379472
121020	89556632
121520	89741568
122020	89920264
122520	90077136
123020	90246912
123520	90410000
124020	90584736
124520	90752544
125020	90905320
125520	91073864
126020	91246960
126520	91423680
127020	91591552
127520	91755536
128020	91946184
128520	92135888
129020	92311192
129520	92500264
130020	92688104
130520	92868560
131020	93060712
131520	93249808
132020	93431136
132520	93619760
133020	93805616
133520	93997152
134020	94203992
134520	94387664
135020	94592760
135520	94799992
136020	94996128
136520	95193960
137020	95398992
137520	95610736
138020	95826792
138520	96045880
139020	96274528
139520	96506504
140020	96751256
140520	96977568
141020	97215128
141520	97457424
142020	97718008
142520	97989896
143020	98257832
143520	98531304
144020	98827280
144520	99114768
145020	99411232
145520	99745872
146020	100076680
146520	100426464
147020	100787720
147520	101162376
148020	101554464
148520	101956104
149020	102439288
149520	102876696
150020	103341808
150520	103863120
151020	104443760
151520	105052056
152020	105742040
152520	106479072
153020	107287360
153520	108202224
154020	109149528
154520	110279464
155020	111533080
155520	113083656
156020	115010688
156520	117821176
157020	122289176
157520	139713792
157653	815621824
