26520	45631072
27020	45645932
27520	45661060
28020	45677284
28520	45691736
29020	45705668
29520	45719680
30020	45734460
30520	45749840
31020	45764196
31520	45778632
32020	45793548
32520	45809288
33020	45824524
33520	45839188
34020	45853956
34520	45868116
35020	45882628
35520	45898064
36020	45912976
36520	45928308
37020	45943384
37520	45957356
38020	45972704
38520	45987136
39020	46002556
39520	46017772
40020	46032896
40520	46047800
41020	46062740
41520	46077648
42020	46093680
42520	46109356
43020	46124416
43520	46139360
44020	46154588
44520	46172144
45020	46189124
45520	46206044
46020	46222544
46520	46239312
47020	46256372
47520	46273676
48020	46290648
48520	46308136
49020	46326720
49520	46345324
50020	46364136
50520	46381596
51020	46400896
51520	46420456
52020	46439028
52520	46458716
53020	46478880
53520	46499152
54020	46520256
54520	46541268
55020	46563696
55520	46585600
56020	46609168
56520	46631260
57020	46655136
57520	46679612
58020	46704724
58520	46729216
59020	46755668
59520	46783160
60020	46810288
60520	46839072
61020	46869408
61520	46901308
62020	46933128
62520	46965204
63020	46999080
63520	47031444
64020	47069476
64520	47108152
65020	47146096
65520	47184704
66020	47226692
66520	47275516
67020	47324084
67520	47373988
68020	47427408
68520	47492096
69020	47559860
69520	47620952
70020	47685512
70520	47752908
71020	47823668
71520	47892840
72020	47963608
72520	48035780
73020	48113436
73520	48181224
74020	48262792
74520	48340292
75020	48406652
75520	48479756
76020	48549736
76520	48612288
77020	48683972
77520	48751680
78020	48816188
78520	48875912
79020	48935076
79520	48995980
80020	49060476
80520	49122192
81020	49178264
81520	49241848
82020	49298708
82520	49355144
83020	49412704
83520	49472340
84020	49528112
84520	49583656
85020	49642588
85520	49701840
86020	49760336
86520	49816116
87020	49874532
87520	49937092
88020	50002236
88520	50061748
89020	50125100
89520	50189144
90020	50256660
90520	50324696
91020	50396592
91520	50465084
92020	50543180
92520	50626468
93020	50706496
93520	50792384
94020	50873996
94520	50959212
95020	51050444
95520	51142356
96020	51235284
96520	51326712
97020	51429012
97520	51528672
98020	51624560
98520	51722476
99020	51817740
99520	51907260
100020	52003024
100520	52092720
101020	52185684
101520	52273624
102020	52364652
102520	52460864
103020	52552908
103520	52642356
104020	52734000
104520	52839276
105020	52940908
105520	53037216
106020	53141164
106520	53247084
107020	53350740
107520	53454320
108020	53561552
108520	53681252
109020	53784556
109520	53897128
110020	54005284
110520	54125128
111020	54243860
111520	54349872
112020	54467476
112520	54593020
113020	54713956
113520	54832088
114020	54951912
114520	55079932
115020	55199624
115520	55330416
116020	55454108
116520	55580980
117020	55712748
117520	55832436
118020	55961240
118520	56089252
119020	56215836
119520	56340876
120020	56470992
120520	56605880
121020	56736188
121520	56866752
122020	56993544
122520	57120820
123020	57248016
123520	57376284
124020	57506328
124520	57620024
125020	57741016
125520	57868192
126020	57982276
126520	58095524
127020	58205588
127520	58316148
128020	58420524
128520	58523752
129020	58627244
129520	58723732
130020	58827836
130520	58924268
131020	59015752
131520	59109352
132020	59198140
132520	59292532
133020	59381256
133520	59463276
134020	59552396
134520	59635432
135020	59715372
135520	59801648
136020	59882268
136520	59964052
137020	60042828
137520	60121404
138020	60203996
138520	60276936
139020	60350844
139520	60426180
140020	60504736
140520	60578004
141020	60659276
141520	60743836
142020	60824888
142520	60902712
143020	60980124
143520	61057812
144020	61136340
144520	61221624
145020	61304728
145520	61382620
146020	61462668
146520	61544892
147020	61627628
147520	61719700
148020	61807048
148520	61894576
149020	61983560
149520	62070208
150020	62154204
150520	62245488
151020	62339532
151520	62431620
152020	62522152
152520	62615004
153020	62714660
153520	62821328
154020	62917672
154520	63026652
155020	63127348
155520	63226632
156020	63328260
156520	63432868
157020	63541784
157520	63653388
158020	63775504
158520	63901308
159020	64017816
159520	64144768
160020	64263512
160520	64391776
161020	64512488
161520	64631508
162020	64741472
162520	64863548
163020	64984984
163520	65119400
164020	65247268
164520	65371696
165020	65501800
165520	65623300
166020	65743820
166520	65862296
167020	65979776
167520	66089812
168020	66207832
168520	66318968
169020	66431032
169520	66548096
170020	66664208
170520	66778288
171020	66901536
171520	67026344
172020	67146704
172520	67276408
173020	67407928
173520	67545728
174020	67675840
174520	67823696
175020	67967384
175520	68111680
176020	68263240
176520	68424480
177020	68574192
177520	68736656
178020	68902784
178520	69077392
179020	69251256
179520	69427512
180020	69592056
180520	69763328
181020	69943368
181520	70118184
182020	70313496
182520	70514744
183020	70741184
183520	70956544
184020	71208696
184520	71493432
185020	71757872
185520	72052672
186020	72399160
186520	72743352
187020	73102416
187520	73526880
188020	73985984
188520	74554152
189020	75161232
189520	75928072
190020	76842792
190520	78085264
191020	80079600
191520	85204896
191794	566299136
